city,year,yield,station_id,MESS_DATUM,QN_3,FX,FM,QN_4,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
"Köln, kreisfreie Stadt",2002,9.5,2667,20020116,10.0,7.1,2.5,10,0.5,8.0,0.0,0.0,6.8,5.4,1009.8,-0.7,93.0,0.4,-2.3,-5.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020117,10.0,6.9,3.7,10,1.9,8.0,0.0,0.0,6.5,5.8,1011.1,1.0,89.0,2.8,-2.2,-3.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020118,10.0,7.5,3.5,10,1.0,6.0,0.2,0.0,7.3,6.4,1008.8,2.1,90.0,4.2,0.6,-0.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020119,10.0,12.7,4.2,10,2.3,6.0,0.5,0.0,7.0,7.5,1003.4,4.9,86.0,8.8,1.3,0.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020120,10.0,12.6,4.8,10,6.7,6.0,0.0,0.0,7.1,8.2,1004.3,6.7,83.0,9.3,2.9,1.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020121,10.0,10.7,4.4,10,0.0,6.0,0.0,0.0,6.8,10.5,1001.4,10.0,85.0,11.8,5.4,3.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020122,10.0,14.0,5.3,10,0.7,6.0,0.9,0.0,6.0,7.9,996.3,7.3,77.0,11.0,3.4,0.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020123,10.0,11.0,4.3,10,8.3,6.0,0.9,0.0,6.4,8.0,992.2,6.7,81.0,9.2,3.7,1.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020124,10.0,16.4,6.5,10,3.6,6.0,0.1,0.0,7.3,9.2,986.7,9.4,78.0,11.2,5.8,5.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020125,10.0,13.3,3.6,10,1.1,6.0,3.0,0.0,6.8,7.0,1005.2,5.2,80.0,8.3,1.8,-1.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020126,10.0,20.2,7.8,10,7.5,6.0,0.2,0.0,7.5,9.2,998.1,10.7,71.0,12.1,7.9,6.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020127,10.0,17.2,4.9,10,15.1,6.0,0.0,0.0,8.0,11.5,994.4,10.7,89.0,13.5,9.2,8.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020128,10.0,24.8,6.6,10,3.4,6.0,2.3,0.0,5.1,9.9,1005.3,12.2,69.0,14.8,9.4,6.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020129,10.0,9.4,3.8,10,0.1,6.0,4.3,0.0,5.8,8.3,1011.9,9.7,69.0,13.6,5.1,0.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020130,10.0,,3.4,10,0.3,6.0,2.3,0.0,7.3,9.9,1007.1,10.9,76.0,13.8,8.6,7.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020131,10.0,14.5,4.5,10,0.0,6.0,6.4,0.0,4.0,7.9,1004.9,8.9,70.0,11.8,4.8,0.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020201,10.0,13.3,4.8,10,0.0,0.0,2.5,0.0,6.3,9.3,1007.7,10.5,73.0,13.5,6.2,3.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020202,10.0,10.3,4.5,10,0.0,0.0,8.6,0.0,3.2,8.3,1010.4,12.6,58.0,18.0,9.0,3.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020203,10.0,12.7,4.5,10,0.0,0.0,6.7,0.0,4.8,6.8,1004.6,11.8,50.0,16.9,7.6,3.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020204,10.0,22.3,6.8,10,0.0,6.0,1.2,0.0,5.8,7.1,1005.3,10.2,57.0,13.8,6.2,3.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020205,10.0,13.2,6.0,10,2.4,6.0,0.0,0.0,8.0,10.0,993.8,11.7,72.0,13.6,8.8,7.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020206,10.0,11.9,3.7,10,0.3,6.0,0.9,0.0,6.0,8.1,992.6,7.6,77.0,10.3,3.8,0.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020207,10.0,12.4,3.7,10,6.1,6.0,0.0,0.0,7.7,7.6,1006.9,6.8,77.0,9.2,4.2,3.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020208,10.0,9.0,3.7,10,0.4,6.0,0.0,0.0,8.0,9.6,1007.1,8.4,87.0,11.3,4.2,4.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020209,10.0,16.5,5.1,10,7.8,6.0,0.0,0.0,7.9,10.6,997.0,10.9,81.0,12.7,7.3,6.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020210,10.0,19.3,5.3,10,1.7,6.0,0.2,0.0,6.9,7.9,997.6,7.5,76.0,9.2,5.3,2.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020211,10.0,13.6,6.4,10,1.0,6.0,0.0,0.0,7.6,10.1,996.6,10.9,77.0,12.6,8.6,7.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020212,10.0,15.7,6.0,10,17.0,6.0,0.0,0.0,7.5,11.2,999.5,11.9,81.0,14.3,7.8,7.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020213,10.0,6.6,1.8,10,9.9,6.0,0.0,0.0,8.0,9.2,1004.1,6.8,93.0,7.8,5.2,4.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020214,10.0,11.1,4.2,10,0.0,0.0,6.5,0.0,3.6,5.5,1011.8,3.8,69.0,7.5,-3.5,-6.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020215,10.0,10.0,2.4,10,0.0,0.0,9.6,0.0,0.6,3.9,1016.5,1.2,64.0,11.4,-6.4,-8.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020216,10.0,4.4,1.5,10,0.0,0.0,9.5,0.0,0.3,4.4,1014.4,1.6,66.0,12.8,-5.9,-8.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020217,10.0,5.1,1.8,10,0.0,0.0,8.8,0.0,3.5,5.0,1009.1,3.0,67.0,9.7,-2.9,-5.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020218,10.0,8.5,2.3,10,4.4,6.0,0.0,0.0,6.3,6.8,1007.1,3.2,87.0,5.3,0.4,-2.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020219,10.0,19.5,4.9,10,12.0,6.0,0.0,0.0,7.0,7.2,1004.3,4.5,86.0,8.2,0.8,-1.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020220,10.0,17.0,4.8,10,9.5,8.0,0.2,0.0,7.6,8.2,984.3,6.1,87.0,9.4,2.4,1.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020221,10.0,18.1,5.9,10,1.0,8.0,7.7,0.0,4.8,4.4,1001.1,2.3,62.0,5.8,-0.8,-3.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020222,10.0,21.0,6.5,10,15.1,8.0,0.0,0.0,7.9,7.0,992.3,4.8,80.0,9.0,0.7,-0.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020223,10.0,20.9,6.6,10,10.7,8.0,0.8,0.0,6.0,6.3,987.7,3.6,81.0,7.9,0.3,-0.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020224,10.0,16.9,5.3,10,9.7,8.0,1.6,2.0,7.1,6.1,996.4,2.6,83.0,6.0,0.1,-0.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020225,10.0,11.8,3.8,10,8.7,6.0,0.0,0.0,7.9,9.2,991.1,7.4,89.0,10.9,2.5,2.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020226,10.0,23.0,8.4,10,4.3,6.0,3.5,0.0,6.6,9.2,984.2,11.3,69.0,15.0,7.9,6.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020227,10.0,19.0,6.8,10,0.0,0.0,5.8,0.0,5.1,6.6,987.4,7.5,64.0,10.5,4.6,2.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020228,10.0,15.8,5.9,10,0.0,6.0,1.1,0.0,5.4,6.1,990.2,6.2,64.0,9.1,2.1,-0.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020301,10.0,10.6,3.1,10,1.4,6.0,0.6,0.0,5.8,6.7,997.9,4.1,83.0,8.1,-1.2,-3.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020302,10.0,4.7,0.9,10,0.0,0.0,7.2,0.0,4.2,4.6,1002.7,-0.1,78.0,7.2,-4.6,-6.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020303,10.0,6.5,1.7,10,0.0,0.0,1.6,0.0,7.3,5.9,1007.0,3.4,76.0,8.1,-1.0,-3.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020304,10.0,5.4,1.9,10,0.0,6.0,0.0,0.0,6.9,7.1,1007.7,6.0,76.0,9.6,2.3,-1.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020305,10.0,6.6,1.9,10,0.0,0.0,8.2,0.0,3.4,6.7,1001.3,5.1,78.0,11.7,-2.1,-3.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020306,10.0,11.0,3.5,10,2.2,6.0,0.0,0.0,7.6,7.9,996.8,7.1,78.0,10.1,2.1,-0.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020307,10.0,21.1,7.1,10,0.1,6.0,2.6,0.0,5.1,8.3,1001.8,9.8,68.0,13.0,4.2,-0.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020308,10.0,5.6,1.6,10,0.0,0.0,9.7,0.0,3.8,6.8,1012.4,7.2,69.0,13.8,-0.1,-3.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020309,10.0,17.0,4.6,10,0.1,6.0,0.3,0.0,5.8,8.0,1001.2,8.5,72.0,11.1,5.9,4.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020310,10.0,13.4,4.7,10,0.0,0.0,10.9,0.0,0.6,6.0,1005.3,7.5,60.0,12.8,2.0,-1.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020311,10.0,9.7,3.7,10,0.0,6.0,7.8,0.0,5.3,6.2,1003.9,9.9,52.0,18.0,4.6,1.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020312,10.0,8.7,2.0,10,0.8,6.0,0.8,0.0,7.5,8.6,1002.5,11.4,65.0,16.6,5.5,4.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020313,10.0,,2.5,10,8.1,8.0,0.2,0.0,7.7,9.6,1002.4,8.0,88.0,12.7,1.6,1.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020314,10.0,11.9,4.2,10,7.3,8.0,0.0,0.0,7.8,6.6,1001.7,3.0,87.0,4.9,1.1,0.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020315,10.0,11.2,5.4,10,0.1,6.0,4.3,0.0,6.9,7.6,1001.1,6.5,79.0,10.4,2.8,2.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020316,10.0,8.8,4.0,10,0.0,0.0,9.1,0.0,5.0,9.1,1003.1,10.2,75.0,17.3,5.7,4.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020317,10.0,9.1,3.4,10,0.0,6.0,2.2,0.0,7.0,9.5,999.0,12.4,67.0,18.4,7.7,5.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020318,10.0,17.2,5.0,10,10.8,6.0,2.0,0.0,6.8,9.8,992.5,12.0,71.0,16.4,8.7,6.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020319,10.0,13.5,5.1,10,6.1,6.0,0.1,0.0,7.0,8.6,991.4,9.4,73.0,11.5,7.7,5.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020320,10.0,14.4,3.9,10,14.4,6.0,0.4,0.0,7.8,10.8,999.7,10.9,83.0,15.0,7.3,6.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020321,10.0,15.1,5.2,10,3.2,6.0,0.1,0.0,7.2,11.6,1004.3,11.9,83.0,14.6,8.7,6.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020322,10.0,15.2,5.1,10,4.2,6.0,0.9,0.0,6.3,9.1,1009.6,8.0,83.0,11.8,1.6,-0.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020323,10.0,8.3,3.5,10,0.0,6.0,2.1,0.0,5.5,6.0,1018.0,5.2,69.0,9.1,1.1,-1.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020324,10.0,9.0,2.0,10,0.0,0.0,6.7,0.0,2.3,5.2,1021.2,3.4,69.0,8.4,-3.4,-5.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020325,10.0,6.3,1.8,10,0.0,0.0,8.1,0.0,2.2,4.6,1018.1,2.3,67.0,9.1,-4.5,-6.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020326,10.0,5.2,1.8,10,0.0,0.0,10.0,0.0,2.4,4.5,1016.1,3.5,60.0,10.2,-2.8,-5.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020327,10.0,6.4,2.1,10,0.0,0.0,11.3,0.0,0.6,4.7,1018.3,4.6,58.0,11.8,-3.4,-6.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020328,10.0,9.7,3.3,10,0.0,0.0,11.9,0.0,0.3,4.4,1016.9,6.9,50.0,15.6,-0.8,-4.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020329,10.0,10.6,3.5,10,0.0,0.0,11.8,0.0,0.7,5.5,1011.6,9.2,51.0,17.7,-0.3,-4.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020330,10.0,3.5,1.7,10,0.0,0.0,2.1,0.0,5.6,6.6,1010.5,8.0,64.0,15.2,-0.8,-3.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020331,10.0,11.9,2.0,10,0.1,6.0,6.0,0.0,5.3,7.4,1006.6,10.3,61.0,17.6,2.6,-1.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020401,10.0,7.6,2.1,10,0.0,0.0,8.2,0.0,3.5,7.6,1005.1,12.9,54.0,20.0,7.3,5.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020402,10.0,14.1,4.3,10,0.0,0.0,11.8,0.0,1.8,6.7,1004.0,13.8,45.0,20.9,4.1,1.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020403,10.0,13.5,6.0,10,0.0,0.0,11.8,0.0,0.9,6.8,998.1,14.9,41.0,21.2,8.8,2.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020404,10.0,12.4,5.3,10,0.0,0.0,10.1,0.0,3.7,6.0,996.2,13.3,41.0,19.3,8.3,5.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020405,10.0,12.1,4.9,10,0.0,0.0,12.5,0.0,0.3,4.2,997.6,9.2,39.0,16.1,-0.6,-4.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020406,10.0,11.0,4.0,10,0.0,0.0,12.5,0.0,0.1,4.3,1005.7,6.0,48.0,12.6,0.4,-3.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020407,10.0,8.6,2.7,10,0.0,0.0,13.2,0.0,0.5,4.3,1008.7,6.6,48.0,14.2,-2.4,-5.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020408,10.0,10.7,3.1,10,0.0,0.0,12.6,0.0,0.1,4.2,1008.8,7.3,44.0,14.6,-2.5,-4.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020409,10.0,9.6,2.7,10,0.0,0.0,6.7,0.0,3.9,4.5,1007.2,6.8,49.0,13.3,-1.8,-5.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020410,10.0,14.3,5.5,10,0.0,0.0,10.5,0.0,1.7,4.7,1004.0,7.7,46.0,12.8,1.5,-2.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020411,10.0,9.2,2.8,10,0.0,0.0,5.8,0.0,4.0,6.0,996.2,7.0,61.0,12.9,-0.9,-3.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020412,10.0,12.2,3.5,10,0.0,0.0,10.1,0.0,2.7,7.1,989.7,7.9,70.0,15.6,-1.2,-3.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020413,10.0,9.9,4.7,10,0.9,6.0,0.3,0.0,7.5,8.0,991.6,8.1,74.0,10.3,6.0,3.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020414,10.0,7.5,2.6,10,0.0,6.0,2.2,0.0,7.1,7.1,997.1,6.9,72.0,11.4,4.1,2.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020415,10.0,7.8,3.3,10,9.3,6.0,0.6,0.0,7.5,7.9,1001.7,6.2,83.0,7.7,3.4,0.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020416,10.0,6.6,2.6,10,9.5,6.0,0.0,0.0,8.0,9.1,1001.9,6.5,94.0,8.8,4.3,4.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020417,10.0,5.8,2.1,10,2.7,6.0,0.0,0.0,7.9,9.9,1004.0,8.0,92.0,10.3,6.5,6.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020418,10.0,11.1,2.7,10,15.8,6.0,1.1,0.0,7.7,9.6,1005.4,8.8,86.0,15.2,6.0,4.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020419,10.0,8.0,1.4,10,16.2,6.0,0.7,0.0,6.8,9.2,1009.5,7.2,90.0,10.7,4.2,2.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020420,10.0,7.2,2.4,10,0.0,6.0,7.4,0.0,4.2,8.7,1017.3,9.7,75.0,15.3,5.4,2.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020421,10.0,6.4,1.7,10,0.0,0.0,12.3,0.0,0.8,8.3,1022.4,10.8,68.0,19.1,1.4,-0.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020422,10.0,4.7,1.7,10,0.0,0.0,4.4,0.0,5.2,9.5,1019.4,12.5,68.0,18.9,3.4,1.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020423,10.0,9.6,3.0,10,0.0,6.0,1.8,0.0,6.9,11.0,1016.7,13.8,70.0,17.8,10.3,7.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020424,10.0,7.6,2.0,10,0.0,0.0,2.1,0.0,6.7,12.2,1013.8,14.0,77.0,19.1,10.6,8.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020425,10.0,9.6,3.1,10,0.0,0.0,8.4,0.0,4.5,11.4,1007.6,14.1,73.0,20.6,7.4,4.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020426,10.0,17.8,3.3,10,6.8,6.0,0.0,0.0,7.4,10.0,995.5,10.3,80.0,14.9,7.3,6.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020427,10.0,18.0,4.9,10,1.0,6.0,3.5,0.0,5.9,8.0,996.6,8.1,75.0,12.3,5.9,4.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020428,10.0,13.7,5.1,10,12.1,6.0,1.0,0.0,7.5,9.5,990.3,9.7,79.0,13.2,6.8,5.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020429,10.0,26.8,6.1,10,0.8,6.0,3.2,0.0,5.5,8.7,992.4,9.6,73.0,13.2,6.4,5.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020430,10.0,12.7,5.3,10,0.0,6.0,4.7,0.0,7.0,8.4,996.9,12.4,59.0,16.8,7.2,5.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020501,10.0,17.8,5.1,10,0.0,6.0,4.1,0.0,6.7,9.4,994.8,13.3,63.0,17.6,10.0,8.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020502,10.0,9.0,3.2,10,0.0,6.0,1.3,0.0,6.9,9.8,997.3,11.1,74.0,14.8,7.0,4.7
"Köln, kreisfreie Stadt",2002,9.5,2667,20020503,10.0,8.9,4.0,10,2.5,6.0,0.0,0.0,8.0,9.1,1002.1,9.1,79.0,11.2,7.2,6.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020504,10.0,11.4,4.7,10,27.2,6.0,0.0,0.0,8.0,10.0,1002.0,8.2,91.0,9.4,6.2,5.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020505,10.0,9.2,3.6,10,0.8,6.0,0.0,0.0,7.5,9.2,1003.0,7.2,90.0,9.6,5.5,4.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020506,10.0,5.2,1.8,10,0.9,6.0,3.0,0.0,6.0,9.2,1010.4,9.2,80.0,13.4,3.6,1.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020507,10.0,7.2,2.4,10,0.0,0.0,12.1,0.0,2.6,10.0,1009.4,12.9,70.0,21.1,3.9,2.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020508,10.0,7.6,1.8,10,0.0,0.0,9.8,0.0,4.1,12.4,1001.5,15.6,72.0,23.0,6.6,4.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020509,10.0,6.0,1.4,10,0.0,0.0,7.5,0.0,6.3,14.2,995.4,17.2,75.0,25.9,8.8,7.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020510,10.0,7.0,2.2,10,3.6,6.0,1.2,0.0,6.4,15.6,995.9,16.2,85.0,19.2,12.4,10.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020511,10.0,7.4,2.0,10,0.0,0.0,2.3,0.0,6.5,13.8,997.3,15.2,81.0,18.9,11.3,8.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020512,10.0,7.2,1.5,10,1.7,6.0,0.4,0.0,5.7,13.4,1001.9,12.7,92.0,16.8,8.1,6.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020513,10.0,10.7,3.8,10,0.1,6.0,7.6,0.0,6.3,12.8,1003.0,15.3,76.0,21.3,9.3,8.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020514,10.0,15.2,5.8,10,2.3,6.0,6.0,0.0,6.0,11.2,1005.3,14.2,70.0,18.8,10.9,9.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020515,10.0,7.5,2.6,10,0.0,0.0,7.3,0.0,4.3,11.4,1013.3,14.9,69.0,20.6,8.9,6.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020516,10.0,6.6,1.9,10,0.0,0.0,12.8,0.0,2.9,12.4,1008.8,17.5,66.0,26.2,8.1,6.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020517,10.0,8.4,2.1,10,0.0,0.0,13.0,0.0,2.5,13.7,1000.6,19.2,65.0,27.3,9.6,7.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020518,10.0,9.9,2.8,10,0.6,6.0,0.4,0.0,6.6,14.5,1003.5,15.7,81.0,21.0,11.3,9.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020519,10.0,6.6,2.1,10,0.0,0.0,6.9,0.0,6.8,11.7,1008.0,15.4,69.0,20.6,9.1,6.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020520,10.0,8.8,2.9,10,0.0,0.0,10.4,0.0,4.3,11.4,1003.9,17.7,58.0,23.2,11.9,8.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020521,10.0,12.3,5.1,10,0.0,0.0,14.5,0.0,4.2,12.2,995.1,19.2,56.0,25.0,12.2,10.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020522,10.0,9.0,4.2,10,0.1,6.0,3.8,0.0,6.7,13.3,991.0,18.7,62.0,22.9,14.4,11.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020523,10.0,5.1,1.8,10,2.0,6.0,0.3,0.0,7.2,12.9,996.4,14.0,81.0,16.4,11.0,9.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020524,10.0,13.7,4.2,10,0.9,6.0,6.9,0.0,6.1,11.5,998.4,14.3,72.0,19.5,9.1,6.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020525,10.0,11.9,3.1,10,1.0,6.0,6.3,0.0,5.5,10.2,1000.7,13.3,69.0,18.5,9.1,6.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020526,10.0,12.2,4.6,10,0.0,6.0,7.0,0.0,4.0,10.5,997.5,13.7,68.0,18.9,8.9,6.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020527,10.0,10.3,3.4,10,0.0,6.0,6.2,0.0,5.1,10.1,996.2,13.7,66.0,19.0,9.1,7.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020528,10.0,10.6,2.8,10,0.0,6.0,9.2,0.0,4.8,10.3,997.9,15.1,62.0,20.6,9.8,8.8
"Köln, kreisfreie Stadt",2002,9.5,2667,20020529,10.0,10.9,4.1,10,0.0,6.0,3.0,0.0,6.4,10.0,1004.1,14.6,62.0,18.7,9.6,5.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020530,10.0,7.8,2.2,10,1.1,6.0,7.2,0.0,4.8,10.1,1011.5,13.8,66.0,19.1,8.0,4.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020531,10.0,9.6,3.2,10,0.0,0.0,8.8,0.0,3.4,10.2,1013.2,14.7,64.0,20.2,8.0,4.6
"Köln, kreisfreie Stadt",2002,9.5,2667,20020601,10.0,9.4,2.0,10,0.0,0.0,14.8,0.0,0.9,8.7,1013.2,14.7,57.0,22.5,4.5,2.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020602,10.0,11.0,3.4,10,0.0,0.0,12.7,0.0,3.7,9.0,1008.4,17.3,49.0,24.8,7.1,3.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020603,10.0,11.0,4.1,10,3.5,6.0,8.4,0.0,6.3,12.3,999.6,18.4,60.0,25.6,13.8,12.2
"Köln, kreisfreie Stadt",2002,9.5,2667,20020604,10.0,10.0,2.6,10,0.0,6.0,10.3,0.0,4.8,15.4,995.5,20.1,67.0,26.4,14.3,13.5
"Köln, kreisfreie Stadt",2002,9.5,2667,20020605,10.0,11.6,4.0,10,3.7,6.0,0.6,0.0,6.7,15.5,987.2,19.0,72.0,23.8,14.4,13.3
"Köln, kreisfreie Stadt",2002,9.5,2667,20020606,10.0,8.6,2.6,10,0.9,6.0,6.4,0.0,6.7,14.2,990.6,17.8,71.0,23.0,14.0,13.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020607,10.0,9.7,4.0,10,0.0,0.0,1.7,0.0,7.3,13.6,992.8,16.6,72.0,19.8,13.9,13.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020608,10.0,6.5,1.9,10,0.0,0.0,7.3,0.0,6.8,11.9,996.7,16.9,64.0,22.2,12.5,11.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020609,10.0,7.8,1.6,10,1.2,6.0,4.6,0.0,6.3,13.4,996.9,16.8,72.0,22.9,12.1,10.0
"Köln, kreisfreie Stadt",2002,9.5,2667,20020610,10.0,10.6,3.7,10,3.9,6.0,1.5,0.0,7.1,11.8,1000.0,14.1,75.0,18.6,10.9,9.9
"Köln, kreisfreie Stadt",2002,9.5,2667,20020611,10.0,12.3,2.9,10,4.1,6.0,1.0,0.0,6.8,12.8,1003.7,13.8,82.0,19.3,10.7,9.1
"Köln, kreisfreie Stadt",2002,9.5,2667,20020612,10.0,14.3,4.0,10,4.5,6.0,1.3,0.0,7.7,15.1,1003.8,16.2,83.0,20.9,11.9,11.4
"Köln, kreisfreie Stadt",2002,9.5,2667,20020613,10.0,10.0,3.5,10,2.2,6.0,0.0,0.0,7.6,14.9,1004.8,15.3,86.0,18.0,13.8,13.4
